"accepted_id","accepted_name","synonym"
81,"Salmo ohridanus","Acantholingua ohridana"
81,"Salmo ohridanus","Salmo ohridanus"
254,"Acipenser stellatus","Acipenser stellatus"
182583188,"Acipenser stellatus","Acipenser stellatus"
232,"Acipenser gueldenstaedtii","Acipenser colchicus"
232,"Acipenser gueldenstaedtii","Acipenser gueldenstadti"
182569211,"Acipenser gueldenstaedtii","Acipenser gueldenstaedtii"
232,"Acipenser gueldenstaedtii","Acipenser gueldenstaedtii"
500,"Plebecula anaglyptica","Actinella anaglyptica"
500,"Plebecula anaglyptica","Helix anaglyptica"
500,"Plebecula anaglyptica","Plebecula anaglyptica"
503,"Domunculifex littorinella","Actinella effugiens"
503,"Domunculifex littorinella","Actinella littorinella"
503,"Domunculifex littorinella","Helix littorinella"
503,"Domunculifex littorinella","Domunculifex littorinella"
505,"Plebecula giramica","Actinella giramica"
505,"Plebecula giramica","Helix giramica"
505,"Plebecula giramica","Plebecula giramica"
701,"Agriades zullichi","Agriades zullichi"
701,"Agriades zullichi","Plebejus zullichi"
788,"Alburnus albidus","Leuciscus albidus"
788,"Alburnus albidus","Leuciscus vulturius"
788,"Alburnus albidus","Alburnus albidus"
857,"Allactaga major","Allactaga jaculus"
857,"Allactaga major","Allactaga major"
877,"Allognathus graellsianus","Helix graellsiana"
877,"Allognathus graellsianus","Allognathus graellsianus"
899,"Vulpes lagopus","Alopex lagopus"
899,"Vulpes lagopus","Canis lagopus"
899,"Vulpes lagopus","Vulpes lagopus"
903,"Alosa alosa","Alausa vulgaris"
903,"Alosa alosa","Alosa communis"
903,"Alosa alosa","Alosa cuvierii"
903,"Alosa alosa","Alosa rusa"
903,"Alosa alosa","Clupea alosa"
903,"Alosa alosa","Alosa alosa"
904,"Alosa fallax","Alosa fallax balticus"
904,"Alosa fallax","Alosa squamopinnata"
904,"Alosa fallax","Clupea fallax"
904,"Alosa fallax","Clupea finta"
904,"Alosa fallax","Alosa fallax"
905,"Alosa macedonica","Clupea macedonica"
905,"Alosa macedonica","Alosa macedonica"
907,"Alosa immaculata","Clupea pontica"
907,"Alosa immaculata","Alosa immaculata"
977,"Alytes muletensis","Baleaphryne muletensis"
977,"Alytes muletensis","Alytes muletensis"
1170,"Amphorella melampoides","Achatina tornatellina maxima"
1170,"Amphorella melampoides","Ferussacia melampoides"
1170,"Amphorella melampoides","Glandina melampoides"
1170,"Amphorella melampoides","Helix melampoides"
1170,"Amphorella melampoides","Lovea melampoides"
1170,"Amphorella melampoides","Amphorella melampoides"
1172,"Amphorella iridescens","Lovea iridescens"
1172,"Amphorella iridescens","Amphorella iridescens"
1199,"Anaecypris hispanica","Phoxinus hispanicus"
1199,"Anaecypris hispanica","Anaecypris hispanica"
1846,"Apricaphanius iberus","Aphanius iberus"
1846,"Apricaphanius iberus","Cyprinodon iberus"
1846,"Apricaphanius iberus","Apricaphanius iberus"
1847,"Aphanius fasciatus","Aphanius fasciatus"
1847,"Aphanius fasciatus","Aphanius nanus"
1847,"Aphanius fasciatus","Cyprinodon cyanogaster"
1847,"Aphanius fasciatus","Cyprinodon desioi"
1847,"Aphanius fasciatus","Cyprinodon doliatus"
1847,"Aphanius fasciatus","Cyprinodon hammonis"
1847,"Aphanius fasciatus","Cyprinodon moseas"
1847,"Aphanius fasciatus","Lebias fasciata"
1847,"Aphanius fasciatus","Lebias flava"
1847,"Aphanius fasciatus","Lebias lineatopunctata"
1847,"Aphanius fasciatus","Lebias nigropunctata"
1847,"Aphanius fasciatus","Lebias sarda"
1847,"Aphanius fasciatus","Micromugil macrogaster"
1847,"Aphanius fasciatus","Micromugil timidus"
1847,"Aphanius fasciatus","Poecilia calaritana"
1892,"Apodemus flavicollis","Apodemus arianus"
1892,"Apodemus flavicollis","Apodemus flavicollis"
1935,"Apteromantis aptera","Ameles aptera"
1935,"Apteromantis aptera","Apteromantis aptera"
2092,"Heraultiella exilis","Arganiella exilis"
2092,"Heraultiella exilis","Heraultiella exilis"
2107,"Arion obesoductus","Arion alpinus"
2107,"Arion obesoductus","Arion obesoductus"
2149,"Arvicola amphibius","Arvicola terrestris"
2149,"Arvicola amphibius","Mus amphibius"
2149,"Arvicola amphibius","Arvicola amphibius"
2178,"Leuciscus aspius","Aspius aspius"
2178,"Leuciscus aspius","Cyprinus aspius"
2178,"Leuciscus aspius","Leuciscus aspius"
2346,"Atenia quadrasi","Atenia quadrani"
2346,"Atenia quadrasi","Atenia quadrasi"
2352,"Atherina boyeri","Atherina anterina"
2352,"Atherina boyeri","Atherina bonapartii"
2352,"Atherina boyeri","Atherina hyalosoma"
2352,"Atherina boyeri","Atherina lacustris"
2352,"Atherina boyeri","Atherina lagunae"
2352,"Atherina boyeri","Atherina mochon"
2352,"Atherina boyeri","Atherina riqueti"
2352,"Atherina boyeri","Atherina risso"
2352,"Atherina boyeri","Atherina sarda"
2352,"Atherina boyeri","Atherina sardinella"
2352,"Atherina boyeri","Atherina boyeri"
2436,"Avenionia brevis","Bythinia brevis"
2436,"Avenionia brevis","Cyclostoma breve"
2436,"Avenionia brevis","Avenionia brevis"
2463,"Baetica ustulata","Ephippigera ustulata"
2463,"Baetica ustulata","Ephippiger ustulatus"
2463,"Baetica ustulata","Baetica ustulata"
2472,"Balaena mysticetus","Balaena mysticetus"
2477,"Balaenoptera musculus","Balaena musculus"
2477,"Balaenoptera musculus","Balaenoptera musculus"
2478,"Balaenoptera physalus","Balaena physalus"
16208224,"Balaenoptera physalus","Balaena physalus"
2478,"Balaenoptera physalus","Balaenoptera physalus"
2539,"Balistes vetula","Balistes bellus"
2539,"Balistes vetula","Balistes equestris"
2539,"Balistes vetula","Balistes vetula"
2561,"Barbus barbus","Barbus borysthenicus"
2561,"Barbus barbus","Cyprinus barbus"
2561,"Barbus barbus","Barbus barbus"
2568,"Barbus plebejus","Barbus eques"
2568,"Barbus plebejus","Barbus plebeius"
2568,"Barbus plebejus","Barbus plebejus"
2575,"Luciobarbus comizo","Barbus comizo"
2575,"Luciobarbus comizo","Luciobarbus comizo"
2577,"Luciobarbus guiraonis","Barbus guiraonis"
2577,"Luciobarbus guiraonis","Luciobarbus guiraonis"
2580,"Luciobarbus microcephalus","Barbus microcephalus"
2580,"Luciobarbus microcephalus","Luciobarbus microcephalus"
2582,"Barbus prespensis","Barbus graecus"
2582,"Barbus prespensis","Barbus prespensis"
2584,"Luciobarbus bocagei","Barbus bocagei"
2584,"Luciobarbus bocagei","Luciobarbus bocagei"
2587,"Luciobarbus graellsii","Barbus graellsii"
2587,"Luciobarbus graellsii","Luciobarbus graellsii"
2588,"Barbus peloponnesius","Pseudobarbus leonhardi"
2588,"Barbus peloponnesius","Barbus peloponnesius"
2589,"Luciobarbus sclateri","Barbus sclateri"
2589,"Luciobarbus sclateri","Luciobarbus sclateri"
2590,"Luciobarbus steindachneri","Barbus steindachneri"
2590,"Luciobarbus steindachneri","Luciobarbus steindachneri"
2591,"Barbus tyberinus","Barbus canalii"
2591,"Barbus tyberinus","Barbus eques"
2591,"Barbus tyberinus","Barbus fluviatilis"
2591,"Barbus tyberinus","Barbus fucini"
2591,"Barbus tyberinus","Barbus tyberinus"
2592,"Barbus caninus","Barbus caninus"
2724,"Alzoniella pyrenaica","Belgrandiella pyrenaica"
2724,"Alzoniella pyrenaica","Alzoniella pyrenaica"
2725,"Belgrandiella austriana","Frauenfeldia lacheineri"
2725,"Belgrandiella austriana","Graziana austriana"
2725,"Belgrandiella austriana","Belgrandiella austriana"
2726,"Belgrandiella fuchsi","Microna saxatilis fuschi"
2726,"Belgrandiella fuchsi","Belgrandiella fuchsi"
2728,"Belgrandiella parreyssii","Belgrandiella parreyssi"
2728,"Belgrandiella parreyssii","Bythinella parreissii"
2728,"Belgrandiella parreyssii","Paludinella parreyssii"
2728,"Belgrandiella parreyssii","Belgrandiella parreyssii"
2732,"Belgrandiella ganslmayri","Bythinella lacheineri"
2732,"Belgrandiella ganslmayri","Frauenfeldia lacheineri"
2732,"Belgrandiella ganslmayri","Microna saxatilis"
2732,"Belgrandiella ganslmayri","Belgrandiella ganslmayri"
2734,"Belgrandiella mimula","Belgrandiella fuschi"
2734,"Belgrandiella mimula","Microna parreyssii"
2734,"Belgrandiella mimula","Belgrandiella mimula"
2737,"Belgrandiella wawrai","Belgrandiella fuschi"
2737,"Belgrandiella wawrai","Belgrandiella wawrai"
2805,"Tetrix transsylvanica","Bienkotetrix transsylvanicus"
2805,"Tetrix transsylvanica","Mesotettix transsylvanica"
2805,"Tetrix transsylvanica","Uvarovitettix transsylvanicus"
2805,"Tetrix transsylvanica","Tetrix transsylvanica"
2814,"Bison bonasus","Bos bonasus"
2814,"Bison bonasus","Bison bonasus"
2845,"Boettgeria obesiuscula","Clausilia obesiuscula"
2845,"Boettgeria obesiuscula","Boettgeria obesiuscula"
2846,"Bofilliella subarcuata","Nenia subarcuata"
2846,"Bofilliella subarcuata","Bofilliella subarcuata"
3387,"Bythinella reyniesii","Bythinella parvula"
3387,"Bythinella reyniesii","Bythinella reyniesii"
3393,"Bythinella cylindrica","Paludinella cylindrica"
3393,"Bythinella cylindrica","Bythinella cylindrica"
3399,"Bythiospeum diaphanum","Paludina diaphana"
3399,"Bythiospeum diaphanum","Bythiospeum diaphanum"
3400,"Bythiospeum garnieri","Bythiospeum fagoti"
3400,"Bythiospeum garnieri","Bythiospeum subcylindrica"
3400,"Bythiospeum garnieri","Bythiospeum garnieri"
3401,"Bythiospeum acicula","Bythiospeum algoviensis"
3401,"Bythiospeum acicula","Bythiospeum rougemonti"
3401,"Bythiospeum acicula","Paludina acicula"
3401,"Bythiospeum acicula","Bythiospeum acicula"
3403,"Bythiospeum cisterciensorum","Paladilhiopsis cisterciensorum"
3403,"Bythiospeum cisterciensorum","Bythiospeum cisterciensorum"
3404,"Bythiospeum elseri","Paladilhia elseri"
3404,"Bythiospeum elseri","Bythiospeum elseri"
3405,"Bythiospeum geyeri","Lartetia geyeri"
3405,"Bythiospeum geyeri","Paladilhia geyeri"
3405,"Bythiospeum geyeri","Bythiospeum geyeri"
3406,"Bythiospeum noricum","Paladilhia norica"
3406,"Bythiospeum noricum","Paladilhiopsis norica"
3406,"Bythiospeum noricum","Bythiospeum noricum"
3407,"Bythiospeum quenstedti","Hydrobia quenstedti"
3407,"Bythiospeum quenstedti","Bythiospeum quenstedti"
3408,"Bythiospeum reisalpense","Paladilhiopsis reisalpensis"
3408,"Bythiospeum reisalpense","Bythiospeum reisalpense"
3409,"Bythiospeum sandbergeri","Vitrella sandbergeri"
3409,"Bythiospeum sandbergeri","Bythiospeum sandbergeri"
3410,"Bythiospeum pfeifferi","Paladilhia pfeifferi"
3410,"Bythiospeum pfeifferi","Vitrella pfeifferi"
3410,"Bythiospeum pfeifferi","Bythiospeum pfeifferi"
3411,"Bythiospeum tschapecki","Paladilhia tschapecki"
3411,"Bythiospeum tschapecki","Vitrella tschapecki"
3411,"Bythiospeum tschapecki","Bythiospeum tschapecki"
3737,"Canariella pthonera","Helix pthonera"
3737,"Canariella pthonera","Canariella pthonera"
3739,"Xeroplexa setubalensis","Candidula setubalensis"
3739,"Xeroplexa setubalensis","Helix setubalensis"
3739,"Xeroplexa setubalensis","Xeroplexa setubalensis"
3851,"Carcharhinus limbatus","Carcharias limbatus"
3851,"Carcharhinus limbatus","Carcharias microps"
3851,"Carcharhinus limbatus","Carcharias muelleri"
3851,"Carcharhinus limbatus","Carcharias pleurotaenia"
3851,"Carcharhinus limbatus","Carcharhinus limbatus"
3853,"Carcharhinus plumbeus","Carcharias japonicus"
3853,"Carcharhinus plumbeus","Carcharias milberti"
3853,"Carcharhinus plumbeus","Carcharias obtusirostris"
3853,"Carcharhinus plumbeus","Carcharias stevensi"
3853,"Carcharhinus plumbeus","Lamna caudata"
3853,"Carcharhinus plumbeus","Squalus plumbeus"
3853,"Carcharhinus plumbeus","Carcharhinus plumbeus"
3854,"Carcharias taurus","Carcharias griseus"
3854,"Carcharias taurus","Carcharias owstoni"
3854,"Carcharias taurus","Carcharias tricuspidatus"
3854,"Carcharias taurus","Squalus americanus"
3854,"Carcharias taurus","Carcharias taurus"
3855,"Carcharodon carcharias","Squalus carcharias"
3855,"Carcharodon carcharias","Carcharodon carcharias"
3990,"Caseolus calculus","Helix calculus"
3990,"Caseolus calculus","Caseolus calculus"
3993,"Caseolus abjectus","Helix abjecta"
3993,"Caseolus abjectus","Caseolus abjectus"
3994,"Caseolus commixtus","Helix commixta"
3994,"Caseolus commixtus","Caseolus commixtus"
3995,"Caseolus consors","Helix consors"
3995,"Caseolus consors","Caseolus consors"
3996,"Caseolus hartungi","Helix hartungi"
3996,"Caseolus hartungi","Caseolus hartungi"
3997,"Caseolus leptostictus","Helix leptosticta"
3997,"Caseolus leptostictus","Caseolus leptostictus"
3998,"Caseolus subcalliferus","Caseolus sphaerula"
3998,"Caseolus subcalliferus","Caseolus subcalliferus"
4033,"Quickella arenaria","Catinella arenaria"
4033,"Quickella arenaria","Succinea arenaria"
4033,"Quickella arenaria","Succinea bettae"
4033,"Quickella arenaria","Quickella arenaria"
4091,"Cecilioides eulima","Achatina eulima"
4091,"Cecilioides eulima","Raphidiella eulima"
4091,"Cecilioides eulima","Cecilioides eulima"
4292,"Cetorhinus maximus","Squalus maximus"
4292,"Cetorhinus maximus","Cetorhinus maximus"
4643,"Faustina cingulella","Chilostoma cingulellum"
4643,"Faustina cingulella","Helix cingulella"
4643,"Faustina cingulella","Faustina cingulella"
4645,"Kosicia ziegleri","Chilostoma ziegleri"
4645,"Kosicia ziegleri","Helix ziegleri"
4645,"Kosicia ziegleri","Kosicia ziegleri"
4785,"Pseudochondrostoma willkommii","Chondrostoma willkommii"
4785,"Pseudochondrostoma willkommii","Pseudochondrostoma willkommii"
4786,"Protochondrostoma genei","Chondrostoma genei"
4786,"Protochondrostoma genei","Protochondrostoma genei"
4788,"Chondrostoma knerii","Chondrostomus knerii"
4788,"Chondrostoma knerii","Chondrostoma knerii"
4789,"Chondrostoma nasus","Cyprinus nasus"
4789,"Chondrostoma nasus","Chondrostoma nasus"
4791,"Pseudochondrostoma polylepis","Chondrostoma polylepis"
4791,"Pseudochondrostoma polylepis","Pseudochondrostoma polylepis"
4792,"Chondrostoma prespense","Chondrostoma prespense"
4795,"Parachondrostoma toxostoma","Chondrostoma toxostoma"
4795,"Parachondrostoma toxostoma","Parachondrostoma toxostoma"
4799,"Chorthippus acroleucus","Stauroderus acroleucus"
4799,"Chorthippus acroleucus","Chorthippus acroleucus"
4973,"Myodes glareolus","Clethrionomys glareolus"
4973,"Myodes glareolus","Myodes glareolus"
4974,"Myodes rufocanus","Clethrionomys rufocanus"
4974,"Myodes rufocanus","Clethrionomys sikotanensis"
4974,"Myodes rufocanus","Myodes rufocanus"
4975,"Myodes rutilus","Clethrionomys rutilus"
4975,"Myodes rutilus","Mus rutilus"
4975,"Myodes rutilus","Myodes rutilus"
5029,"Cobitis paludica","Acanthopsis taenia forma paludica"
5029,"Cobitis paludica","Cobitis paludica"
5034,"Cobitis meridionalis","Cobitis taenia var. meridionalis"
5034,"Cobitis meridionalis","Cobitis meridionalis"
5036,"Sabanejewia romanica","Cobitis romanica"
5036,"Sabanejewia romanica","Sabanejewia romanica"
5037,"Cobitis taenia","Cobites fluviatilis"
5037,"Cobitis taenia","Cobitis spilura"
5037,"Cobitis taenia","Cobitis taenioides"
5037,"Cobitis taenia","Cobitis taenia"
5039,"Cobitis strumicae","Cobitis (Bicanestrinia) rhodopensis"
5039,"Cobitis strumicae","Cobitis peschevi"
5039,"Cobitis strumicae","Cobitis strumicae"
5047,"Cochlicopa nitens","Bulimus nitens"
5047,"Cochlicopa nitens","Cochlicopa nitens"
5056,"Codringtonia codringtonii","Codringtonia codringtonia"
5056,"Codringtonia codringtonii","Codringtonia codringtonii"
5081,"Coenagrion mercuriale","Agrion fonscolombii"
5081,"Coenagrion mercuriale","Agrion hermeticum"
5081,"Coenagrion mercuriale","Agrion mercuriale"
5081,"Coenagrion mercuriale","Coenagrion castellani"
5081,"Coenagrion mercuriale","Coenagrion mercuriale"
5100,"Coenonympha oedippus","Papilio oedippus"
5100,"Coenonympha oedippus","Coenonympha oedippus"
5360,"Coregonus albula","Salmo albula"
5360,"Coregonus albula","Coregonus albula"
5375,"Coregonus pidschian","Coregonus fera inarensis"
5375,"Coregonus pidschian","Coregonus polcur brachymystax"
5375,"Coregonus pidschian","Salmo pidschian"
5375,"Coregonus pidschian","Salmo Polcur"
5375,"Coregonus pidschian","Salmo sikus"
5375,"Coregonus pidschian","Coregonus pidschian"
5380,"Coregonus oxyrinchus","Tripteronotus hautin"
5380,"Coregonus oxyrinchus","Coregonus oxyrinchus"
5482,"Craspedopoma costatum","Craspedopoma annulatum"
5482,"Craspedopoma costatum","Craspedopoma costata"
5482,"Craspedopoma costatum","Cyclostoma costatum"
5482,"Craspedopoma costatum","Craspedopoma costatum"
5483,"Craspedopoma hespericum","Craspedoma hespericum"
5483,"Craspedopoma hespericum","Craspedopoma hespericum"
5484,"Craspedopoma lyonnetianum","Craspedoma lyonnetianum"
5484,"Craspedopoma lyonnetianum","Cyclostoma lyonnetianum"
5484,"Craspedopoma lyonnetianum","Craspedopoma lyonnetianum"
5485,"Craspedopoma trochoideum","Craspedoma trochoideum"
5485,"Craspedopoma trochoideum","Craspedopoma trochoideum"
5709,"Cryptazeca monodonta","Azeca monodonta"
5709,"Cryptazeca monodonta","Cryptazeca kobelti"
5709,"Cryptazeca monodonta","Cryptazeca monodonta"
5710,"Cryptazeca subcylindrica","Cryptazeca vasconica"
5710,"Cryptazeca subcylindrica","Cryptazeca subcylindrica"
5935,"Cucujus cinnaberinus","Cucujus depressus"
5935,"Cucujus cinnaberinus","Cucujus geniculatus"
5935,"Cucujus cinnaberinus","Cucujus sanguinolentus"
5935,"Cucujus cinnaberinus","Meloe cinnaberinus"
5935,"Cucujus cinnaberinus","Cucujus cinnaberinus"
6059,"Cylichnidia ovuliformis","Helix ovuliformis"
6059,"Cylichnidia ovuliformis","Cylichnidia ovuliformis"
6204,"Cystophora cristata","Cystophora antillarum"
6204,"Cystophora cristata","Phoca cristata"
6204,"Cystophora cristata","Cystophora cristata"
6229,"Dalatias licha","Centrina broussonetii"
6229,"Dalatias licha","Dalatias sparophagus"
6229,"Dalatias licha","Dalatias tachiensis"
6229,"Dalatias licha","Pseudoscymnus boshuensis"
6229,"Dalatias licha","Scymnorhinus brevipinnis"
6229,"Dalatias licha","Scymnorhinus licha"
6229,"Dalatias licha","Scymnorhinus phillippsi"
6229,"Dalatias licha","Scymnus vulgaris"
6229,"Dalatias licha","Squalus americanus"
6229,"Dalatias licha","Squalus licha"
6229,"Dalatias licha","Squalus nicaeensis"
6229,"Dalatias licha","Squalus scymnus"
6229,"Dalatias licha","Dalatias licha"
6497,"Deroceras tarracense","Deroceras tarraceuse"
6497,"Deroceras tarracense","Deroceras tarracense"
6720,"Wollastonaria leacockiana","Discula leacockiana"
6720,"Wollastonaria leacockiana","Helix leacockiana"
6720,"Wollastonaria leacockiana","Hystricella leacockiana"
6720,"Wollastonaria leacockiana","Wollastonaria leacockiana"
6722,"Testudodiscula testudinalis","Discula testudinalis"
6722,"Testudodiscula testudinalis","Helix testudinalis"
6722,"Testudodiscula testudinalis","Testudodiscula testudinalis"
6723,"Wollastonaria turricula","Discula turricula"
6723,"Wollastonaria turricula","Helix turricula"
6723,"Wollastonaria turricula","Hystricella turricula"
6723,"Wollastonaria turricula","Wollastonaria turricula"
6724,"Hystricella bicarinata","Discula bicarinata"
6724,"Hystricella bicarinata","Hystricella bicarinata"
6725,"Callina bulverii","Discula bulverii"
6725,"Callina bulverii","Discula bulweri"
6725,"Callina bulverii","Helix bulverii"
6725,"Callina bulverii","Callina bulverii"
6727,"Hystricella echinulata","Discula echinulata"
6727,"Hystricella echinulata","Hystricella echinulata"
6728,"Wollastonaria oxytropis","Discula oxytropis"
6728,"Wollastonaria oxytropis","Helix oxytropis"
6728,"Wollastonaria oxytropis","Hystricella oxytropis"
6728,"Wollastonaria oxytropis","Wollastonaria oxytropis"
6729,"Discula tectiformis","Helix tectiformis"
6729,"Discula tectiformis","Discula tectiformis"
6732,"Disculella madeirensis","Disculella maderensis"
6732,"Disculella madeirensis","Disculella madeirensis"
6735,"Atlantica guerinianus","Discus guerinianus"
6735,"Atlantica guerinianus","Helix gueriniana"
6735,"Atlantica guerinianus","Helix semiplicata"
6735,"Atlantica guerinianus","Atlantica guerinianus"
6738,"Atlantica scutula","Discus scutula"
6738,"Atlantica scutula","Helix scutula"
6738,"Atlantica scutula","Atlantica scutula"
6739,"Atlantica engonata","Atlantica engonatus"
6739,"Atlantica engonata","Discus engonata"
6739,"Atlantica engonata","Discus engonatus"
6739,"Atlantica engonata","Helix engonata"
6739,"Atlantica engonata","Patula engonata"
6739,"Atlantica engonata","Atlantica engonata"
7022,"Economidichthys pygmaeus","Gobius martensii"
7022,"Economidichthys pygmaeus","Gobius pygmaeus"
7022,"Economidichthys pygmaeus","Economidichthys pygmaeus"
7658,"Elona quimperiana","Helix quimperiana"
7658,"Elona quimperiana","Elona quimperiana"
7717,"Emys orbicularis","Emys orbicularis"
7717,"Emys orbicularis","Testudo europaea"
7717,"Emys orbicularis","Testudo orbicularis"
7859,"Epinephelus marginatus","Epinephelus guaza"
7859,"Epinephelus marginatus","Serranus aspersus"
7859,"Epinephelus marginatus","Serranus marginatus"
7859,"Epinephelus marginatus","Epinephelus marginatus"
7910,"Eptesicus nilssonii","Eptesicus japonensis"
7910,"Eptesicus nilssonii","Eptesicus nilssoni"
7910,"Eptesicus nilssonii","Eptesicus nilssonii"
8010,"Erignathus barbatus","Phoca barbata"
8010,"Erignathus barbatus","Erignathus barbatus"
8097,"Eschrichtius robustus","Balaenoptera robusta"
8097,"Eschrichtius robustus","Eschrichtius gibbosus"
8097,"Eschrichtius robustus","Eschrichtius robustus"
8173,"Eudontomyzon mariae","Lampetra mariae"
8173,"Eudontomyzon mariae","Eudontomyzon mariae"
8371,"Euproctus platycephalus","Euproctus rusconii"
8371,"Euproctus platycephalus","Molge platycephala"
8371,"Euproctus platycephalus","Euproctus platycephalus"
8440,"Fabriciana elisa","Argynnis elisa"
8440,"Fabriciana elisa","Fabriciana elisa"
8441,"Esperiana esperi","Fagotia berlani"
8441,"Esperiana esperi","Fagotia danubialis"
8441,"Esperiana esperi","Fagotia dneprensis"
8441,"Esperiana esperi","Fagotia esperi"
8441,"Esperiana esperi","Fagotia locardiana"
8441,"Esperiana esperi","Melanopsis decussata"
8441,"Esperiana esperi","Melanopsis esperi"
8441,"Esperiana esperi","Melanopsis pardalis"
8441,"Esperiana esperi","Melanopsis subtilis"
8441,"Esperiana esperi","Esperiana esperi"
8496,"Falniowskia neglectissima","Bythiospeum neglectissimum"
8496,"Falniowskia neglectissima","Falniowskia neglectissimum"
8496,"Falniowskia neglectissima","Falniowskia neglectissima"
8576,"Fissuria boui","Fissuria bovi"
8576,"Fissuria boui","Fissuria boui"
8826,"Galemys pyrenaicus","Mygale pyrenaica"
8826,"Galemys pyrenaicus","Galemys pyrenaicus"
8951,"Gasterosteus aculeatus","Gasteracanthus cataphractus"
8951,"Gasterosteus aculeatus","Gasterosteus aculeatus messinicus"
8951,"Gasterosteus aculeatus","Gasterosteus algeriensis"
8951,"Gasterosteus aculeatus","Gasterosteus argentatissimus"
8951,"Gasterosteus aculeatus","Gasterosteus argyropomus"
8951,"Gasterosteus aculeatus","Gasterosteus atkinsii"
8951,"Gasterosteus aculeatus","Gasterosteus bailloni"
8951,"Gasterosteus aculeatus","Gasterosteus biaculeatus"
8951,"Gasterosteus aculeatus","Gasterosteus biarmatus"
8951,"Gasterosteus aculeatus","Gasterosteus bispinosus"
8951,"Gasterosteus aculeatus","Gasterosteus brachycentrus"
8951,"Gasterosteus aculeatus","Gasterosteus cataphractus"
8951,"Gasterosteus aculeatus","Gasterosteus cuvieri"
8951,"Gasterosteus aculeatus","Gasterosteus dekayi"
8951,"Gasterosteus aculeatus","Gasterosteus dimidiatus"
8951,"Gasterosteus aculeatus","Gasterosteus elegans"
8951,"Gasterosteus aculeatus","Gasterosteus hologymnus"
8951,"Gasterosteus aculeatus","Gasterosteus inopinatus"
8951,"Gasterosteus aculeatus","Gasterosteus insculptus"
8951,"Gasterosteus aculeatus","Gasterosteus intermedius"
8951,"Gasterosteus aculeatus","Gasterosteus leiurus"
8951,"Gasterosteus aculeatus","Gasterosteus loricatus"
8951,"Gasterosteus aculeatus","Gasterosteus nemausensis"
8951,"Gasterosteus aculeatus","Gasterosteus neoboracensis"
8951,"Gasterosteus aculeatus","Gasterosteus neustrianus"
8951,"Gasterosteus aculeatus","Gasterosteus niger"
8951,"Gasterosteus aculeatus","Gasterosteus noveboracensis"
8951,"Gasterosteus aculeatus","Gasterosteus obolarius"
8951,"Gasterosteus aculeatus","Gasterosteus plebeius"
8951,"Gasterosteus aculeatus","Gasterosteus ponticus"
8951,"Gasterosteus aculeatus","Gasterosteus pugetti"
8951,"Gasterosteus aculeatus","Gasterosteus quadrispinosa"
8951,"Gasterosteus aculeatus","Gasterosteus santaeannae"
8951,"Gasterosteus aculeatus","Gasterosteus semiarmatus"
8951,"Gasterosteus aculeatus","Gasterosteus semiloricatus"
8951,"Gasterosteus aculeatus","Gasterosteus serratus"
8951,"Gasterosteus aculeatus","Gasterosteus spinulosus"
8951,"Gasterosteus aculeatus","Gasterosteus suppositus"
8951,"Gasterosteus aculeatus","Gasterosteus teraculeatus"
8951,"Gasterosteus aculeatus","Gasterosteus tetracanthus"
8951,"Gasterosteus aculeatus","Gasterosteus texanus"
8951,"Gasterosteus aculeatus","Gasterosteus trachurus"
8951,"Gasterosteus aculeatus","Gasterosteus williamsoni"
8951,"Gasterosteus aculeatus","Leiurus aculeatus"
8951,"Gasterosteus aculeatus","Gasterosteus aculeatus"
9053,"Craspedaria delphinuloides","Geomitra delphinuloides"
9053,"Craspedaria delphinuloides","Helix delphinuloides"
9053,"Craspedaria delphinuloides","Craspedaria delphinuloides"
9197,"Gittenbergeria turriplana","Gittenbergeri turriplana"
9197,"Gittenbergeria turriplana","Gittenbergeria turriplana"
9250,"Globicephala melas","<i>Globicephala</i> <i>melaena</i>"
198785664,"Globicephala melas","Delphinus melas"
198785664,"Globicephala melas","Globicephala melaena"
198787290,"Globicephala melas","Delphinus melas"
198787290,"Globicephala melas","Globicephala melaena"
9250,"Globicephala melas","Globicephala melas"
9295,"Romanogobio albipinnatus","Gobio albipinnatus"
9295,"Romanogobio albipinnatus","Romanogobio albipinnatus"
9297,"Romanogobio kesslerii","Gobio kessleri"
9297,"Romanogobio kesslerii","Romanogobio kessleri"
9297,"Romanogobio kesslerii","Romanogobio kesslerii"
9298,"Romanogobio uranoscopus","Gobio uranoscopus"
9298,"Romanogobio uranoscopus","Romanogobio uranoscopus"
9461,"Grampus griseus","Delphinus griseus"
16378423,"Grampus griseus","Delphinus griseus"
9461,"Grampus griseus","Grampus griseus"
9511,"Graziana klagenfurtensis","Graziana klazenfurtensis"
9511,"Graziana klagenfurtensis","Graziana klagenfurtensis"
9561,"Gulo gulo","Gulo luscus"
9561,"Gulo gulo","Mustela gulo"
9561,"Gulo gulo","Gulo gulo"
9565,"Gymnocephalus schraetser","Gymnocephalus schraetzer"
9565,"Gymnocephalus schraetser","Gymnocephalus schraetser"
9566,"Gymnocephalus acerina","Perca acerina"
9566,"Gymnocephalus acerina","Gymnocephalus acerina"
9568,"Gymnocephalus cernua","Perca cernua"
9568,"Gymnocephalus cernua","Gymnocephalus cernua"
9660,"Halichoerus grypus","Phoca grypus"
9660,"Halichoerus grypus","Halichoerus grypus"
9743,"Islamia minuta","Hauffenia minuta"
9743,"Islamia minuta","Neohoratia minuta"
